datetime,strt,ID,Tmp1,Tmp2,Cnt,stp
2022-12-06 18:07:09,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:07:13,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:07:17,-*,3,35.75,35.94,632,"*-
"
2022-12-06 18:07:20,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:07:24,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:07:28,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:07:32,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:07:36,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:07:40,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:07:44,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:07:47,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:07:51,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:07:55,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:07:59,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:08:03,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:08:07,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:08:11,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:08:14,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:08:18,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:08:22,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:08:26,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:08:30,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:08:34,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:08:38,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:08:41,-*,3,35.75,35.88,633,"*-
"
2022-12-06 18:08:45,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:08:49,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:08:53,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:08:57,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:09:01,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:09:05,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:09:08,-*,3,35.75,35.88,633,"*-
"
2022-12-06 18:09:12,-*,3,35.75,35.94,633,"*-
"
2022-12-06 18:09:16,-*,3,35.75,35.88,633,"*-
"
2022-12-06 18:09:20,-*,3,35.75,35.88,634,"*-
"
2022-12-06 18:09:24,-*,3,35.75,35.88,634,"*-
"
2022-12-06 18:09:28,-*,3,35.75,35.88,634,"*-
"
2022-12-06 18:09:32,-*,3,35.75,35.88,634,"*-
"
2022-12-06 18:09:35,-*,3,35.75,35.88,634,"*-
"
2022-12-06 18:09:39,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:09:43,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:09:47,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:09:51,-*,3,35.75,35.94,634,"*-
"
