Fri May  5 14:49:12 2023,"-*,4,34.13,33.50,761,*-
"
Fri May  5 14:49:13 2023,"-*,4,34.13,33.25,761,*-
"
Fri May  5 14:49:13 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:49:14 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:49:15 2023,"-*,4,34.13,33.50,761,*-
"
Fri May  5 14:49:16 2023,"-*,4,34.13,32.00,761,*-
"
Fri May  5 14:49:17 2023,"-*,4,34.13,31.75,761,*-
"
Fri May  5 14:49:17 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:49:18 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:49:19 2023,"-*,4,34.13,33.25,761,*-
"
Fri May  5 14:49:20 2023,"-*,4,34.13,33.25,761,*-
"
Fri May  5 14:49:20 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:49:21 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:49:22 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:49:23 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:49:23 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:49:24 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:49:25 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:49:26 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:49:27 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:49:27 2023,"-*,4,34.13,32.00,761,*-
"
Fri May  5 14:49:28 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:49:29 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:49:30 2023,"-*,4,34.13,32.00,761,*-
"
Fri May  5 14:49:30 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:49:31 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:49:32 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:49:33 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:49:34 2023,"-*,4,34.13,32.00,761,*-
"
Fri May  5 14:49:34 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:49:35 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:49:36 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:49:37 2023,"-*,4,34.13,33.25,761,*-
"
Fri May  5 14:49:37 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:49:38 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:49:39 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:49:40 2023,"-*,4,34.13,32.00,761,*-
"
Fri May  5 14:49:40 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:49:41 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:49:42 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:49:43 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:49:44 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:49:44 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:49:45 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:49:46 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:49:47 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:49:47 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:49:48 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:49:49 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:49:50 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:49:51 2023,"-*,4,34.13,32.00,761,*-
"
Fri May  5 14:49:51 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:49:52 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:49:53 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:49:54 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:49:54 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:49:55 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:49:56 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:49:57 2023,"-*,4,34.13,32.50,761,*-
"
