datetime,strt,ID,Tmp1,Tmp2,Cnt,stp
2022-12-03 19:49:26,-*,3,35.75,35.69,950,"*-
"
2022-12-03 19:49:30,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:49:34,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:49:37,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:49:41,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:49:45,-*,3,35.75,35.69,950,"*-
"
2022-12-03 19:49:49,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:49:53,-*,3,35.75,35.69,950,"*-
"
2022-12-03 19:49:57,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:50:01,-*,3,35.75,35.69,950,"*-
"
2022-12-03 19:50:04,-*,3,35.75,35.69,950,"*-
"
2022-12-03 19:50:08,-*,3,35.75,35.69,950,"*-
"
2022-12-03 19:50:12,-*,3,35.75,35.69,950,"*-
"
2022-12-03 19:50:16,-*,3,35.75,35.69,950,"*-
"
2022-12-03 19:50:20,-*,3,35.75,35.69,950,"*-
"
2022-12-03 19:50:24,-*,3,35.75,35.69,950,"*-
"
2022-12-03 19:50:28,-*,3,35.75,35.69,951,"*-
"
2022-12-03 19:50:31,-*,3,35.75,35.69,951,"*-
"
2022-12-03 19:50:35,-*,3,35.75,35.63,951,"*-
"
2022-12-03 19:50:39,-*,3,35.75,35.63,951,"*-
"
2022-12-03 19:50:43,-*,3,35.75,35.63,951,"*-
"
2022-12-03 19:50:47,-*,3,35.75,35.63,951,"*-
"
2022-12-03 19:50:51,-*,3,35.75,35.63,951,"*-
"
2022-12-03 19:50:55,-*,3,35.75,35.63,951,"*-
"
2022-12-03 19:50:58,-*,3,35.75,35.69,951,"*-
"
2022-12-03 19:51:02,-*,3,35.75,35.69,951,"*-
"
2022-12-03 19:51:06,-*,3,35.75,35.69,951,"*-
"
2022-12-03 19:51:10,-*,3,35.75,35.69,951,"*-
"
2022-12-03 19:51:14,-*,3,35.75,35.69,951,"*-
"
2022-12-03 19:51:18,-*,3,35.75,35.69,951,"*-
"
2022-12-03 19:51:22,-*,3,35.75,35.69,951,"*-
"
2022-12-03 19:51:25,-*,3,35.75,35.69,951,"*-
"
2022-12-03 19:51:29,-*,3,35.75,35.69,952,"*-
"
2022-12-03 19:51:33,-*,3,35.75,35.63,952,"*-
"
2022-12-03 19:51:37,-*,3,35.75,35.63,952,"*-
"
2022-12-03 19:51:41,-*,3,35.75,35.69,952,"*-
"
2022-12-03 19:51:45,-*,3,35.75,35.69,952,"*-
"
2022-12-03 19:51:49,-*,3,35.75,35.69,952,"*-
"
2022-12-03 19:51:52,-*,3,35.75,35.69,952,"*-
"
2022-12-03 19:51:56,-*,3,35.75,35.69,952,"*-
"
2022-12-03 19:52:00,-*,3,35.75,35.69,952,"*-
"
2022-12-03 19:52:04,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:52:08,-*,3,35.75,35.69,952,"*-
"
2022-12-03 19:52:12,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:52:15,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:52:19,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:52:23,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:52:27,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:52:31,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:52:35,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:52:39,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:52:42,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:52:46,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:52:50,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:52:54,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:52:58,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:53:02,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:53:06,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:53:09,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:53:13,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:53:17,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:53:21,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:53:25,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:53:29,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:53:33,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:53:36,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:53:40,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:53:44,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:53:48,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:53:52,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:53:56,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:54:00,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:54:03,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:54:07,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:54:11,-*,3,35.75,35.69,952,"*-
"
2022-12-03 19:54:15,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:54:19,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:54:23,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:54:27,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:54:30,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:54:34,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:54:38,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:54:42,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:54:46,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:54:50,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:54:54,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:54:57,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:55:01,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:55:05,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:55:09,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:55:13,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:55:17,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:55:21,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:55:24,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:55:28,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:55:32,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:55:36,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:55:40,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:55:44,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:55:48,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:55:51,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:55:55,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:55:59,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:56:03,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:56:07,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:56:11,-*,3,35.75,35.81,952,"*-
"
2022-12-03 19:56:15,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:56:18,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:56:22,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:56:26,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:56:30,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:56:34,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:56:38,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:56:42,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:56:45,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:56:49,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:56:53,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:56:57,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:57:01,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:57:05,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:57:09,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:57:12,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:57:16,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:57:20,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:57:24,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:57:28,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:57:32,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:57:36,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:57:39,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:57:43,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:57:47,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:57:51,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:57:55,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:57:59,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:58:03,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:58:06,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:58:10,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:58:14,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:58:18,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:58:22,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:58:26,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:58:30,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:58:33,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:58:37,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:58:41,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:58:45,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:58:49,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:58:53,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:58:57,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:59:00,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:59:04,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:59:08,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:59:12,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:59:16,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:59:20,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:59:24,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:59:27,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:59:31,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:59:35,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:59:39,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:59:43,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:59:47,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:59:51,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:59:54,-*,3,35.75,35.75,952,"*-
"
2022-12-03 19:59:58,-*,3,35.75,35.75,952,"*-
"
2022-12-03 20:00:02,-*,3,35.75,35.75,952,"*-
"
2022-12-03 20:00:06,-*,3,35.75,35.81,952,"*-
"
2022-12-03 20:00:10,-*,3,35.75,35.75,952,"*-
"
2022-12-03 20:00:14,-*,3,35.75,35.81,952,"*-
"
2022-12-03 20:00:18,-*,3,35.75,35.81,952,"*-
"
2022-12-03 20:00:21,-*,3,35.75,35.81,952,"*-
"
2022-12-03 20:00:25,-*,3,35.75,35.81,952,"*-
"
2022-12-03 20:00:29,-*,3,35.75,35.81,952,"*-
"
2022-12-03 20:00:33,-*,3,35.75,35.81,952,"*-
"
2022-12-03 20:00:37,-*,3,35.75,35.81,952,"*-
"
2022-12-03 20:00:41,-*,3,35.75,35.81,952,"*-
"
2022-12-03 20:00:45,-*,3,35.75,35.75,952,"*-
"
2022-12-03 20:00:48,-*,3,35.75,35.69,952,"*-
"
