#Device,NGP814
#Device Name,
#Format,LOG
#Date,2022-10-27
#Version,02.006 024C22E07
#Serial No.,100760
#Logging Interval[s],300.000
#Mode,Unlimited
#Start Time,20:17:00
#Stop Time,XX:XX:XX
#Actual Count,0000000000
#Adjustment Ch1,factory
#Adjustment Ch2,factory
#Adjustment Ch3,factory
#Adjustment Ch4,factory
Timestamp,U1[V],I1[A],P1[W],U2[V],I2[A],P2[W],U3[V],I3[A],P3[W],U4[V],I4[A],P4[W]
15:22:00.230,1.100,0.2455,0.270,1.100,0.5390,0.595,1.098,0.3065,0.335,1.098,0.8160,0.895
15:27:00.230,1.100,0.2450,0.270,1.101,0.5395,0.595,1.099,0.3060,0.335,1.098,0.8035,0.880
15:32:00.230,1.100,0.2440,0.270,1.100,0.5365,0.590,1.098,0.3050,0.335,1.098,0.8010,0.880
15:37:00.230,1.100,0.2430,0.265,1.100,0.5335,0.585,1.098,0.3050,0.335,1.098,0.8590,0.945
15:42:00.230,1.101,0.2440,0.270,1.100,0.5325,0.585,1.098,0.3045,0.335,1.098,0.8520,0.935
15:47:00.230,1.100,0.2435,0.270,1.100,0.5300,0.585,1.098,0.3035,0.335,1.098,0.8285,0.910
15:52:00.230,1.100,0.2425,0.265,1.100,0.5280,0.580,1.098,0.3090,0.340,1.098,0.8085,0.890
15:57:00.230,1.100,0.2425,0.265,1.101,0.5280,0.580,1.098,0.3055,0.335,1.098,0.7935,0.870
16:02:00.230,1.100,0.2430,0.265,1.100,0.5260,0.580,1.099,0.3055,0.335,1.098,0.7915,0.870
16:07:00.230,1.100,0.2420,0.265,1.100,0.5240,0.575,1.098,0.3050,0.335,1.098,0.7840,0.860
16:12:00.230,1.100,0.2420,0.265,1.101,0.5240,0.575,1.098,0.3005,0.330,1.098,0.7835,0.860
16:17:00.230,1.100,0.2450,0.270,1.100,0.5240,0.575,1.098,0.3315,0.365,1.098,1.1580,1.270
16:22:00.230,1.100,0.2440,0.270,1.100,0.5235,0.575,1.099,0.3305,0.365,1.098,1.0520,1.155
16:27:00.230,1.100,0.2445,0.270,1.101,0.5230,0.575,1.098,0.3210,0.350,1.098,0.9635,1.060
16:32:00.230,1.100,0.2445,0.270,1.100,0.5210,0.575,1.099,0.3115,0.340,1.098,0.8880,0.975
16:37:00.230,1.100,0.2440,0.270,1.100,0.5210,0.575,1.099,0.3060,0.335,1.098,0.8350,0.915
16:42:00.230,1.100,0.2435,0.270,1.100,0.5215,0.575,1.098,0.3010,0.330,1.098,0.8015,0.880
16:47:00.230,1.100,0.2425,0.265,1.100,0.5205,0.575,1.098,0.2970,0.325,1.098,0.7760,0.850
16:52:00.230,1.100,0.2415,0.265,1.100,0.5185,0.570,1.099,0.2940,0.325,1.098,0.7505,0.825
16:57:00.230,1.100,0.2425,0.265,1.101,0.5190,0.570,1.099,0.2930,0.320,1.098,0.7430,0.815
17:02:00.230,1.100,0.2415,0.265,1.100,0.5230,0.575,1.099,0.2990,0.330,1.098,0.7410,0.815
17:07:00.230,1.100,0.2420,0.265,1.101,0.5220,0.575,1.098,0.3185,0.350,1.098,0.8675,0.955
17:12:00.230,1.100,0.2440,0.270,1.101,0.5265,0.580,1.098,0.3290,0.360,1.098,0.9055,0.995
17:17:00.230,1.100,0.2475,0.270,1.101,0.5335,0.585,1.099,0.3500,0.385,1.098,0.9605,1.055
17:22:00.230,1.100,0.2525,0.280,1.100,0.5445,0.600,1.098,0.3810,0.420,1.097,1.1230,1.230
17:27:00.230,1.100,0.2575,0.285,1.100,0.5570,0.615,1.099,0.4255,0.470,1.098,1.3350,1.465
17:32:00.230,1.100,0.2625,0.290,1.100,0.5725,0.630,1.098,0.4735,0.520,1.098,1.5195,1.670
17:37:00.230,1.100,0.2690,0.295,1.101,0.5870,0.645,1.099,0.5190,0.570,1.098,1.6275,1.785
17:42:00.230,1.100,0.2755,0.305,1.101,0.6030,0.665,1.099,0.5580,0.615,1.098,1.6665,1.830
17:47:00.230,1.100,0.2855,0.315,1.101,0.6190,0.680,1.098,0.5870,0.645,1.098,1.6865,1.850
17:52:00.230,1.100,0.2945,0.325,1.101,0.6340,0.700,1.098,0.6135,0.675,1.098,1.7035,1.870
17:57:00.230,1.100,0.3070,0.340,1.101,0.6480,0.715,1.098,0.6365,0.700,1.098,1.7205,1.890
18:02:00.230,1.100,0.3190,0.350,1.100,0.6625,0.730,1.098,0.6575,0.720,1.098,1.7390,1.910
18:07:00.230,1.100,0.3330,0.365,1.100,0.6800,0.750,1.098,0.6770,0.745,1.098,1.7595,1.930
18:12:00.230,1.100,0.3495,0.385,1.100,0.6960,0.765,1.099,0.6975,0.765,1.098,1.7775,1.950
18:17:00.230,1.100,0.3650,0.400,1.100,0.7105,0.780,1.098,0.7135,0.785,1.098,1.7965,1.975
18:22:00.230,1.100,0.3835,0.420,1.101,0.7265,0.800,1.099,0.7325,0.805,1.098,1.8090,1.985
18:27:00.230,1.100,0.4015,0.440,1.100,0.7400,0.815,1.099,0.7505,0.825,1.098,1.8215,2.000
18:32:00.230,1.100,0.4170,0.460,1.100,0.7525,0.830,1.099,0.7705,0.845,1.098,1.8330,2.015
18:37:00.230,1.100,0.4350,0.480,1.100,0.7630,0.840,1.098,0.7870,0.865,1.098,1.8390,2.020
18:42:00.230,1.100,0.4510,0.495,1.100,0.7730,0.850,1.098,0.8085,0.890,1.098,1.8440,2.025
18:47:00.230,1.101,0.4680,0.515,1.100,0.7800,0.860,1.099,0.8305,0.915,1.098,1.8475,2.030
18:52:00.230,1.100,0.4815,0.530,1.100,0.7865,0.865,1.099,0.8485,0.935,1.098,1.8505,2.030
18:57:00.230,1.100,0.4960,0.545,1.100,0.7935,0.875,1.099,0.8660,0.950,1.098,1.8505,2.030
19:02:00.230,1.100,0.5105,0.560,1.100,0.7990,0.880,1.098,0.8820,0.970,1.098,1.8540,2.035
19:07:00.230,1.101,0.5255,0.580,1.100,0.8050,0.885,1.099,0.8970,0.985,1.098,1.8560,2.040
19:12:00.230,1.100,0.5375,0.590,1.100,0.8095,0.890,1.099,0.9100,1.000,1.098,1.8575,2.040
19:17:00.230,1.100,0.5485,0.605,1.100,0.8145,0.895,1.099,0.9220,1.015,1.098,1.8570,2.040
19:22:00.230,1.100,0.5600,0.615,1.100,0.8190,0.900,1.098,0.9320,1.025,1.098,1.8585,2.040
19:27:00.230,1.101,0.5710,0.630,1.100,0.8225,0.905,1.099,0.9445,1.040,1.098,1.8595,2.040
19:32:00.230,1.100,0.5805,0.640,1.100,0.8265,0.910,1.099,0.9520,1.045,1.098,1.8595,2.040
19:37:00.230,1.100,0.5900,0.650,1.100,0.8300,0.915,1.098,0.9610,1.055,1.098,1.8580,2.040
19:42:00.230,1.100,0.5975,0.655,1.100,0.8320,0.915,1.099,0.9695,1.065,1.098,1.8615,2.045
19:47:00.230,1.100,0.6050,0.665,1.101,0.8365,0.920,1.099,0.9785,1.075,1.098,1.8600,2.040
19:52:00.230,1.101,0.6130,0.675,1.100,0.8385,0.920,1.098,0.9850,1.080,1.098,1.8595,2.040
19:57:00.230,1.100,0.6190,0.680,1.100,0.8410,0.925,1.098,0.9935,1.090,1.098,1.8605,2.045
20:02:00.230,1.100,0.6260,0.690,1.100,0.8435,0.930,1.099,1.0010,1.100,1.098,1.8605,2.045
20:07:00.230,1.100,0.6305,0.695,1.100,0.8455,0.930,1.099,1.0105,1.110,1.098,1.8595,2.040
20:12:00.230,1.100,0.6365,0.700,1.101,0.8475,0.935,1.099,1.0170,1.120,1.098,1.8600,2.040
20:17:00.230,1.100,0.6410,0.705,1.100,0.8490,0.935,1.099,1.0230,1.125,1.098,1.8610,2.045
20:22:00.230,1.100,0.6470,0.710,1.101,0.8515,0.940,1.098,1.0280,1.130,1.098,1.8595,2.040
20:27:00.230,1.100,0.6500,0.715,1.101,0.8530,0.940,1.099,1.0370,1.140,1.097,1.8580,2.040
20:32:00.230,1.100,0.6550,0.720,1.101,0.8545,0.940,1.098,1.0420,1.145,1.098,1.8590,2.040
20:37:00.230,1.100,0.6590,0.725,1.100,0.8545,0.940,1.098,1.0465,1.150,1.098,1.8600,2.040
20:42:00.230,1.100,0.6610,0.725,1.101,0.8570,0.945,1.098,1.0535,1.155,1.097,1.8575,2.040
20:47:00.230,1.100,0.6650,0.730,1.100,0.8570,0.945,1.098,1.0610,1.165,1.098,1.8585,2.040
20:52:00.230,1.100,0.6685,0.735,1.100,0.8575,0.945,1.098,1.0670,1.170,1.098,1.8570,2.040
20:57:00.230,1.100,0.6735,0.740,1.100,0.8585,0.945,1.099,1.0730,1.180,1.098,1.8570,2.040
21:02:00.230,1.100,0.6760,0.745,1.100,0.8580,0.945,1.098,1.0760,1.180,1.098,1.8560,2.040
21:07:00.230,1.100,0.6765,0.745,1.101,0.8595,0.945,1.098,1.0805,1.185,1.098,1.8540,2.035
21:12:00.230,1.100,0.6795,0.745,1.101,0.8595,0.945,1.098,1.0840,1.190,1.098,1.8545,2.035
21:17:00.230,1.100,0.6815,0.750,1.100,0.8595,0.945,1.099,1.0885,1.195,1.098,1.8520,2.035
21:22:00.230,1.100,0.6830,0.750,1.100,0.8585,0.945,1.099,1.0920,1.200,1.098,1.8510,2.030
21:27:00.230,1.100,0.6840,0.750,1.100,0.8585,0.945,1.099,1.0940,1.200,1.098,1.8475,2.030
21:32:00.230,1.100,0.6870,0.755,1.100,0.8575,0.945,1.099,1.0950,1.205,1.098,1.8450,2.025
21:37:00.230,1.100,0.6870,0.755,1.100,0.8575,0.945,1.098,1.0955,1.205,1.098,1.8415,2.020
21:42:00.230,1.100,0.6870,0.755,1.100,0.8575,0.945,1.099,1.0980,1.205,1.098,1.8400,2.020
21:47:00.230,1.100,0.6870,0.755,1.101,0.8575,0.945,1.098,1.0975,1.205,1.098,1.8380,2.020
21:52:00.230,1.100,0.6875,0.755,1.101,0.8560,0.940,1.099,1.0980,1.205,1.098,1.8345,2.015
21:57:00.230,1.100,0.6885,0.755,1.101,0.8560,0.940,1.098,1.0980,1.205,1.098,1.8325,2.010
22:02:00.230,1.100,0.6890,0.760,1.101,0.8555,0.940,1.099,1.0985,1.205,1.098,1.8300,2.010
22:07:00.230,1.100,0.6890,0.760,1.100,0.8540,0.940,1.098,1.0955,1.205,1.097,1.8265,2.005
22:12:00.230,1.100,0.6875,0.755,1.101,0.8530,0.940,1.099,1.0955,1.205,1.098,1.8265,2.005
22:17:00.230,1.100,0.6865,0.755,1.100,0.8520,0.935,1.099,1.0940,1.200,1.098,1.8245,2.005
22:22:00.230,1.100,0.6860,0.755,1.100,0.8510,0.935,1.099,1.0930,1.200,1.098,1.8225,2.000
22:27:00.230,1.100,0.6855,0.755,1.100,0.8490,0.935,1.098,1.0895,1.195,1.098,1.8220,2.000
22:32:00.230,1.100,0.6830,0.750,1.100,0.8470,0.930,1.099,1.0875,1.195,1.098,1.8175,1.995
22:37:00.230,1.100,0.6815,0.750,1.100,0.8460,0.930,1.099,1.0855,1.195,1.098,1.8165,1.995
22:42:00.230,1.100,0.6800,0.750,1.101,0.8455,0.930,1.099,1.0830,1.190,1.098,1.8150,1.995
22:47:00.230,1.100,0.6775,0.745,1.100,0.8445,0.930,1.099,1.0800,1.185,1.098,1.8130,1.990
22:52:00.230,1.100,0.6750,0.745,1.101,0.8430,0.930,1.099,1.0760,1.185,1.098,1.8100,1.985
22:57:00.230,1.100,0.6710,0.740,1.100,0.8410,0.925,1.098,1.0700,1.175,1.098,1.8090,1.985
23:02:00.230,1.100,0.6675,0.735,1.100,0.8400,0.925,1.099,1.0680,1.175,1.098,1.8065,1.985
23:07:00.230,1.100,0.6625,0.730,1.100,0.8385,0.920,1.099,1.0615,1.165,1.098,1.8040,1.980
23:12:00.230,1.100,0.6580,0.725,1.101,0.8375,0.920,1.099,1.0575,1.160,1.098,1.7995,1.975
23:17:00.230,1.100,0.6530,0.720,1.100,0.8350,0.920,1.099,1.0510,1.155,1.098,1.7970,1.975
23:22:00.230,1.100,0.6495,0.715,1.100,0.8325,0.915,1.099,1.0445,1.150,1.098,1.7935,1.970
23:27:00.230,1.101,0.6450,0.710,1.100,0.8315,0.915,1.099,1.0380,1.140,1.098,1.7910,1.965
23:32:00.230,1.100,0.6390,0.705,1.100,0.8300,0.915,1.099,1.0310,1.135,1.098,1.7875,1.965
23:37:00.230,1.100,0.6345,0.700,1.100,0.8275,0.910,1.099,1.0230,1.125,1.097,1.7845,1.960
23:42:00.230,1.100,0.6285,0.690,1.100,0.8250,0.910,1.098,1.0160,1.115,1.098,1.7820,1.955
23:47:00.230,1.100,0.6240,0.685,1.101,0.8245,0.910,1.099,1.0100,1.110,1.098,1.7770,1.950
23:52:00.230,1.100,0.6175,0.680,1.100,0.8215,0.905,1.098,1.0030,1.100,1.098,1.7785,1.955
23:57:00.230,1.100,0.6105,0.670,1.101,0.8205,0.905,1.098,0.9990,1.095,1.098,1.7750,1.950
00:02:00.230,1.100,0.6040,0.665,1.100,0.8170,0.900,1.098,0.9940,1.090,1.098,1.7725,1.945
00:07:00.230,1.100,0.5970,0.655,1.100,0.8155,0.895,1.098,0.9880,1.085,1.098,1.7690,1.940
00:12:00.230,1.100,0.5895,0.650,1.100,0.8125,0.895,1.098,0.9810,1.075,1.098,1.7680,1.940
00:17:00.230,1.100,0.5825,0.640,1.100,0.8105,0.890,1.098,0.9760,1.070,1.098,1.7670,1.940
00:22:00.230,1.100,0.5755,0.635,1.100,0.8075,0.890,1.098,0.9705,1.065,1.098,1.7645,1.935
00:27:00.230,1.100,0.5680,0.625,1.100,0.8045,0.885,1.098,0.9645,1.060,1.098,1.7615,1.935
00:32:00.230,1.100,0.5600,0.615,1.101,0.8035,0.885,1.098,0.9595,1.055,1.098,1.7590,1.930
00:37:00.230,1.100,0.5520,0.605,1.100,0.8005,0.880,1.099,0.9525,1.045,1.098,1.7570,1.930
00:42:00.230,1.100,0.5440,0.600,1.101,0.7985,0.880,1.098,0.9450,1.040,1.098,1.7565,1.930
00:47:00.230,1.100,0.5360,0.590,1.100,0.7955,0.875,1.098,0.9395,1.030,1.098,1.7540,1.925
00:52:00.230,1.100,0.5285,0.580,1.100,0.7925,0.870,1.098,0.9345,1.025,1.098,1.7505,1.920
00:57:00.230,1.101,0.5230,0.575,1.100,0.7895,0.870,1.098,0.9300,1.020,1.098,1.7460,1.915
01:02:00.230,1.100,0.5145,0.565,1.100,0.7865,0.865,1.099,0.9235,1.015,1.098,1.7425,1.915
01:07:00.230,1.100,0.5070,0.560,1.100,0.7835,0.860,1.099,0.9170,1.010,1.098,1.7410,1.910
01:12:00.230,1.100,0.5005,0.550,1.100,0.7800,0.860,1.098,0.9165,1.005,1.097,1.7395,1.910
01:17:00.230,1.101,0.4940,0.545,1.100,0.7765,0.855,1.098,0.9115,1.000,1.098,1.7390,1.910
01:22:00.230,1.100,0.4870,0.535,1.100,0.7730,0.850,1.098,0.9080,0.995,1.097,1.7375,1.905
01:27:00.230,1.100,0.4805,0.530,1.100,0.7705,0.850,1.098,0.9020,0.990,1.098,1.7355,1.905
01:32:00.230,1.100,0.4735,0.520,1.100,0.7670,0.845,1.099,0.9015,0.990,1.098,1.7360,1.905
01:37:00.230,1.101,0.4695,0.515,1.100,0.7635,0.840,1.099,0.8970,0.985,1.098,1.7310,1.900
01:42:00.230,1.100,0.4620,0.510,1.100,0.7605,0.835,1.098,0.8910,0.980,1.098,1.7265,1.895
01:47:00.230,1.100,0.4560,0.500,1.100,0.7580,0.835,1.098,0.8890,0.975,1.097,1.7230,1.890
01:52:00.230,1.100,0.4510,0.495,1.101,0.7555,0.830,1.098,0.8860,0.975,1.098,1.7205,1.890
01:57:00.230,1.101,0.4455,0.490,1.100,0.7515,0.825,1.098,0.8790,0.965,1.098,1.7160,1.885
02:02:00.230,1.100,0.4410,0.485,1.101,0.7485,0.825,1.099,0.8755,0.960,1.097,1.7135,1.880
02:07:00.230,1.100,0.4345,0.480,1.100,0.7450,0.820,1.098,0.8675,0.955,1.098,1.7210,1.890
02:12:00.230,1.100,0.4310,0.475,1.100,0.7420,0.815,1.098,0.8675,0.955,1.098,1.7195,1.890
02:17:00.230,1.100,0.4265,0.470,1.100,0.7395,0.815,1.098,0.8635,0.950,1.098,1.7215,1.890
02:22:00.230,1.100,0.4215,0.465,1.101,0.7370,0.810,1.098,0.8600,0.945,1.098,1.7205,1.890
02:27:00.230,1.100,0.4185,0.460,1.100,0.7340,0.805,1.099,0.8575,0.940,1.098,1.7195,1.890
02:32:00.230,1.100,0.4140,0.455,1.100,0.7300,0.805,1.098,0.8515,0.935,1.098,1.7175,1.885
02:37:00.230,1.100,0.4100,0.450,1.101,0.7275,0.800,1.099,0.8505,0.935,1.098,1.7240,1.895
02:42:00.230,1.100,0.4070,0.450,1.101,0.7250,0.800,1.099,0.8475,0.930,1.098,1.7195,1.890
02:47:00.230,1.100,0.4045,0.445,1.100,0.7210,0.795,1.098,0.8470,0.930,1.098,1.7130,1.880
02:52:00.230,1.100,0.4010,0.440,1.100,0.7195,0.790,1.099,0.8450,0.930,1.098,1.7085,1.875
02:57:00.230,1.100,0.3965,0.435,1.101,0.7170,0.790,1.099,0.8400,0.925,1.098,1.7070,1.875
03:02:00.230,1.100,0.3935,0.435,1.101,0.7135,0.785,1.098,0.8355,0.915,1.098,1.7110,1.880
03:07:00.230,1.100,0.3920,0.430,1.100,0.7095,0.780,1.099,0.8325,0.915,1.098,1.7035,1.870
03:12:00.230,1.100,0.3910,0.430,1.101,0.7075,0.780,1.098,0.8310,0.910,1.098,1.7020,1.870
03:17:00.230,1.100,0.3870,0.425,1.101,0.7045,0.775,1.098,0.8275,0.910,1.098,1.7030,1.870
03:22:00.230,1.100,0.3850,0.425,1.100,0.7010,0.770,1.098,0.8250,0.905,1.098,1.7050,1.870
03:27:00.230,1.100,0.3825,0.420,1.100,0.6985,0.770,1.098,0.8205,0.900,1.098,1.7005,1.865
03:32:00.230,1.100,0.3795,0.415,1.101,0.6955,0.765,1.099,0.8220,0.905,1.098,1.7055,1.875
03:37:00.230,1.100,0.3785,0.415,1.100,0.6915,0.760,1.098,0.8210,0.900,1.098,1.7015,1.870
03:42:00.230,1.100,0.3760,0.415,1.100,0.6895,0.760,1.099,0.8180,0.900,1.098,1.6975,1.865
03:47:00.230,1.100,0.3735,0.410,1.100,0.6870,0.755,1.098,0.8135,0.895,1.098,1.7045,1.870
03:52:00.230,1.100,0.3710,0.410,1.101,0.6850,0.755,1.098,0.8115,0.890,1.098,1.6985,1.865
03:57:00.230,1.100,0.3690,0.405,1.101,0.6825,0.750,1.098,0.8125,0.890,1.098,1.6980,1.865
04:02:00.230,1.100,0.3675,0.405,1.101,0.6800,0.750,1.098,0.8085,0.890,1.098,1.6935,1.860
04:07:00.230,1.100,0.3650,0.400,1.101,0.6790,0.750,1.098,0.8110,0.890,1.097,1.6865,1.850
04:12:00.230,1.100,0.3635,0.400,1.101,0.6775,0.745,1.098,0.8110,0.890,1.098,1.6790,1.845
04:17:00.230,1.100,0.3620,0.400,1.101,0.6745,0.745,1.098,0.8070,0.885,1.098,1.6760,1.840
04:22:00.230,1.100,0.3615,0.400,1.101,0.6710,0.740,1.098,0.8060,0.885,1.098,1.6750,1.840
04:27:00.230,1.100,0.3605,0.395,1.101,0.6690,0.735,1.098,0.8025,0.880,1.098,1.6850,1.850
04:32:00.230,1.100,0.3575,0.395,1.101,0.6665,0.735,1.099,0.7985,0.880,1.098,1.6810,1.845
04:37:00.230,1.100,0.3570,0.395,1.101,0.6660,0.735,1.098,0.7915,0.870,1.098,1.6760,1.840
04:42:00.230,1.100,0.3560,0.390,1.101,0.6640,0.730,1.098,0.7875,0.865,1.098,1.6785,1.845
04:47:00.230,1.100,0.3560,0.390,1.101,0.6610,0.730,1.098,0.7850,0.860,1.098,1.6785,1.845
04:52:00.230,1.100,0.3550,0.390,1.101,0.6595,0.725,1.098,0.7810,0.860,1.098,1.6775,1.840
04:57:00.230,1.100,0.3535,0.390,1.101,0.6570,0.725,1.098,0.7760,0.850,1.098,1.6725,1.835
05:02:00.230,1.100,0.3520,0.385,1.101,0.6550,0.720,1.098,0.7725,0.850,1.098,1.6630,1.825
05:07:00.230,1.100,0.3515,0.385,1.101,0.6520,0.720,1.098,0.7690,0.845,1.098,1.6580,1.820
05:12:00.230,1.100,0.3515,0.385,1.101,0.6510,0.715,1.098,0.7725,0.850,1.098,1.6605,1.825
05:17:00.230,1.100,0.3505,0.385,1.101,0.6485,0.715,1.099,0.7745,0.850,1.098,1.6685,1.830
05:22:00.230,1.100,0.3490,0.385,1.101,0.6460,0.710,1.098,0.7710,0.845,1.098,1.6605,1.825
05:27:00.230,1.100,0.3480,0.385,1.101,0.6445,0.710,1.098,0.7655,0.840,1.098,1.6605,1.825
05:32:00.230,1.100,0.3460,0.380,1.100,0.6415,0.705,1.099,0.7620,0.835,1.098,1.6515,1.815
05:37:00.230,1.100,0.3455,0.380,1.100,0.6415,0.705,1.098,0.7565,0.830,1.098,1.6455,1.805
05:42:00.230,1.100,0.3445,0.380,1.100,0.6390,0.705,1.098,0.7545,0.830,1.098,1.6455,1.805
05:47:00.230,1.100,0.3420,0.375,1.100,0.6370,0.700,1.098,0.7510,0.825,1.098,1.6505,1.810
05:52:00.230,1.100,0.3410,0.375,1.101,0.6355,0.700,1.098,0.7490,0.820,1.097,1.6420,1.800
05:57:00.230,1.100,0.3400,0.375,1.101,0.6340,0.700,1.098,0.7460,0.820,1.098,1.6440,1.805
06:02:00.230,1.100,0.3390,0.375,1.101,0.6330,0.695,1.098,0.7430,0.815,1.098,1.6430,1.805
06:07:00.230,1.100,0.3370,0.370,1.101,0.6295,0.695,1.098,0.7415,0.815,1.098,1.6350,1.795
06:12:00.230,1.100,0.3370,0.370,1.100,0.6285,0.690,1.098,0.7415,0.815,1.098,1.6260,1.785
06:17:00.230,1.100,0.3360,0.370,1.101,0.6275,0.690,1.098,0.7380,0.810,1.098,1.6230,1.780
06:22:00.230,1.100,0.3340,0.365,1.101,0.6255,0.690,1.098,0.7385,0.810,1.098,1.6230,1.780
06:27:00.230,1.100,0.3325,0.365,1.101,0.6250,0.690,1.098,0.7460,0.820,1.098,1.6215,1.780
06:32:00.230,1.100,0.3315,0.365,1.101,0.6240,0.685,1.098,0.7445,0.815,1.098,1.6220,1.780
06:37:00.230,1.100,0.3310,0.365,1.100,0.6215,0.685,1.099,0.7395,0.815,1.098,1.6275,1.785
06:42:00.230,1.100,0.3300,0.365,1.101,0.6205,0.685,1.098,0.7340,0.805,1.098,1.6220,1.780
06:47:00.230,1.100,0.3280,0.360,1.101,0.6190,0.680,1.098,0.7335,0.805,1.098,1.6135,1.770
06:52:00.230,1.100,0.3270,0.360,1.101,0.6200,0.685,1.099,0.7310,0.805,1.097,1.6110,1.765
06:57:00.230,1.100,0.3265,0.360,1.101,0.6170,0.680,1.098,0.7240,0.795,1.098,1.6065,1.765
07:02:00.230,1.101,0.3255,0.360,1.101,0.6150,0.675,1.098,0.7195,0.790,1.098,1.6255,1.785
07:07:00.230,1.101,0.3240,0.355,1.101,0.6150,0.675,1.098,0.7140,0.785,1.098,1.6235,1.785
07:12:00.230,1.101,0.3225,0.355,1.101,0.6135,0.675,1.098,0.7090,0.780,1.097,1.6080,1.765
07:17:00.230,1.100,0.3205,0.355,1.101,0.6120,0.675,1.099,0.7070,0.775,1.097,1.5955,1.750
07:22:00.230,1.100,0.3205,0.355,1.101,0.6105,0.670,1.098,0.7020,0.770,1.098,1.5880,1.745
07:27:00.230,1.100,0.3195,0.350,1.101,0.6095,0.670,1.098,0.6995,0.770,1.098,1.5835,1.740
07:32:00.230,1.100,0.3180,0.350,1.101,0.6085,0.670,1.098,0.6985,0.765,1.098,1.5865,1.740
07:37:00.230,1.100,0.3160,0.350,1.101,0.6070,0.670,1.098,0.6985,0.765,1.098,1.5840,1.740
07:42:00.230,1.100,0.3150,0.345,1.101,0.6050,0.665,1.098,0.7035,0.770,1.097,1.5870,1.740
07:47:00.230,1.100,0.3135,0.345,1.101,0.6045,0.665,1.099,0.7120,0.780,1.098,1.5860,1.740
07:52:00.230,1.100,0.3120,0.345,1.101,0.6035,0.665,1.098,0.7095,0.780,1.098,1.5820,1.735
07:57:00.230,1.101,0.3125,0.345,1.101,0.6025,0.665,1.098,0.7030,0.770,1.097,1.5730,1.725
08:02:00.230,1.100,0.3110,0.340,1.101,0.6010,0.660,1.099,0.7070,0.775,1.097,1.5695,1.720
08:07:00.230,1.100,0.3105,0.340,1.101,0.5995,0.660,1.098,0.7010,0.770,1.098,1.5685,1.720
08:12:00.230,1.101,0.3105,0.340,1.100,0.5975,0.655,1.098,0.6950,0.765,1.098,1.5830,1.740
08:17:00.230,1.100,0.3090,0.340,1.101,0.5970,0.655,1.098,0.6880,0.755,1.098,1.5995,1.755
08:22:00.230,1.100,0.3085,0.340,1.100,0.5950,0.655,1.099,0.6850,0.755,1.098,1.5890,1.745
08:27:00.230,1.100,0.3075,0.340,1.101,0.5940,0.655,1.098,0.6795,0.745,1.098,1.5725,1.725
08:32:00.230,1.100,0.3060,0.335,1.101,0.5935,0.655,1.098,0.6755,0.740,1.098,1.5630,1.715
08:37:00.230,1.100,0.3050,0.335,1.101,0.5945,0.655,1.098,0.6710,0.735,1.098,1.5550,1.705
08:42:00.230,1.100,0.3035,0.335,1.101,0.5935,0.655,1.098,0.6680,0.735,1.098,1.5475,1.700
08:47:00.230,1.100,0.3025,0.335,1.100,0.5900,0.650,1.099,0.6645,0.730,1.098,1.5360,1.685
08:52:00.230,1.100,0.3020,0.330,1.101,0.5895,0.650,1.098,0.6615,0.725,1.098,1.5300,1.680
08:57:00.230,1.100,0.3005,0.330,1.101,0.5870,0.645,1.098,0.6630,0.730,1.098,1.5305,1.680
09:02:00.230,1.100,0.3000,0.330,1.101,0.5865,0.645,1.098,0.6600,0.725,1.098,1.5325,1.685
09:07:00.230,1.100,0.2995,0.330,1.101,0.5855,0.645,1.098,0.6580,0.720,1.098,1.5335,1.685
09:12:00.230,1.100,0.2995,0.330,1.101,0.5840,0.645,1.098,0.6600,0.725,1.098,1.5350,1.685
09:17:00.230,1.100,0.2980,0.330,1.101,0.5835,0.640,1.098,0.6620,0.725,1.098,1.5345,1.685
09:22:00.230,1.100,0.2970,0.325,1.100,0.5815,0.640,1.098,0.6630,0.730,1.098,1.5350,1.685
09:27:00.230,1.100,0.2960,0.325,1.100,0.5790,0.635,1.098,0.6575,0.720,1.098,1.5530,1.705
09:32:00.230,1.100,0.2965,0.325,1.101,0.5790,0.635,1.098,0.6535,0.720,1.098,1.5410,1.690
09:37:00.230,1.100,0.2960,0.325,1.100,0.5775,0.635,1.098,0.6470,0.710,1.098,1.5290,1.680
09:42:00.230,1.100,0.2945,0.325,1.100,0.5770,0.635,1.098,0.6410,0.705,1.097,1.5185,1.665
09:47:00.230,1.100,0.2955,0.325,1.101,0.5745,0.635,1.098,0.6370,0.700,1.098,1.5150,1.665
09:52:00.230,1.100,0.2935,0.325,1.100,0.5730,0.630,1.098,0.6430,0.705,1.098,1.5075,1.655
09:57:00.230,1.100,0.2925,0.320,1.101,0.5730,0.630,1.098,0.6440,0.705,1.098,1.4995,1.645
10:02:00.230,1.100,0.2920,0.320,1.100,0.5700,0.625,1.098,0.6380,0.700,1.098,1.4925,1.640
10:07:00.230,1.100,0.2915,0.320,1.100,0.5695,0.625,1.098,0.6355,0.700,1.098,1.4820,1.625
10:12:00.230,1.100,0.2910,0.320,1.100,0.5695,0.625,1.098,0.6340,0.695,1.098,1.4750,1.620
10:17:00.230,1.100,0.2915,0.320,1.100,0.5685,0.625,1.098,0.6290,0.690,1.098,1.4695,1.615
10:22:00.230,1.100,0.2895,0.320,1.100,0.5680,0.625,1.099,0.6270,0.690,1.097,1.4870,1.630
